col1,col2,col3,col4
20209536585646,-65516188216954,-16452292667805,U
14175310997432,-98444059168647,-26814659521790,C
47070407315748,-9658444023182,37339795356235,C
21263916714499,-91893688675614,-12880955677788,u
34598246579682,-3121151025910,-33855336792000,z
66519858919504,-81731808111347,34252914770117,d
92241004794776,-46222043752679,29007495081849,M
64071270323647,-47302703198534,91344390195729,v
50917394772193,-43451708289572,94395840413711,F
12515507849159,-5594971617313,-75450489696252,k
3306658668519,-35019140989249,-88858727952669,F
64140824906770,-316355919977,95747757403942,G
55183791652807,-6513573893912,-40017257011942,K
53116740596259,-95395995149185,-23772702114712,L
7827612192294,-87180213636137,-66106870924829,p
95558912898920,-29679791217166,75918792317042,n
80142247760615,-68937835181270,52998410879859,n
69222627752116,-4361237573041,25527987431927,X
91478580625003,-32250941416009,27499543108404,F
66004077385932,-76567802099861,31825606574655,R
82993452903757,-49074533027551,34883538459668,v
82725262177867,-28722291838016,-8909789075095,t
70769886300785,-40386194107456,-13905449916343,F
30384717799557,-20698986344546,23605230787918,n
95442815446578,-71547704992300,48319261236964,a
4552246572338,-72416002049805,-83852582057541,Z
58177594845431,-50335719668213,66842766682608,Z
31429077295184,-81473156385437,-68154729848236,k
89301469593657,-55171381610520,66816702681125,h
86057842958351,-17813489236444,-74675503492080,g
55155181510169,-61847071274722,45461271889321,M
19797852263259,-31545470991875,-2089035940143,j
54996334004975,-63341182218561,34227704294598,X
94612965104803,-39559833519270,-47242666720145,y
94092495107107,-52362255435329,5463611467602,H
42313557721485,-57320646594938,-6562947096057,Q
72498169033446,-65702909845160,52537176494653,L
17132373009808,-89565215309684,-45859197565468,W
61790728994839,-51295029176116,-32758535263503,a
7159116203637,-18792431911596,-22016434743708,A
1371685510008,-32547462731604,88293921338094,l
9643185056180,-49448170958006,-78264317205707,G
18164441719720,-28893295964070,52667855866398,d
66803301772249,-31235646409027,39110037004287,S
25114973662803,-8452690800160,98681017054639,i
17998982532262,-98813836558134,35206382667700,p
93529910280526,-53161309841102,32800566731565,u
30989405816536,-50612094285314,-85974656485466,Y
60789033315393,-84802653378111,92151724676862,P
99186511034477,-62243490540661,10407904958160,k
38113282386729,-49561498404022,-56192092719171,G
65846739778375,-66124489574589,98506250442941,W
28559798096402,-59743571978977,5251476018029,v
86343927219164,-40327062610204,-16274219798301,n
67556878297581,-4986796269938,-30039605214921,i
84789670522186,-75322407104711,-90350802666649,T
19693839593712,-3212537064829,-73004905943027,w
41285984688159,-16351806278333,32938487542952,L
77233751365643,-98767561960644,-4581360913898,m
20131194657620,-68980780286344,56524406929864,e
19988647659607,-27422085521197,67741229547255,E
82473867181017,-73505305228413,45858048797116,J
14344315883088,-64026181935874,70810616581863,j
50378149690293,-94939327045594,42817686200920,j
56280621318464,-99912537264824,-1561573583839,o
9787681740718,-21283892707917,68309089776635,w
74604725371771,-2938042052994,94425986066565,O
3363935490,-96258348426203,-52017262538408,H
87728779511036,-96922476986215,25539616276804,S
16317323015689,-40355837977123,-51487166478470,s
25411551975071,-85867242542625,-82345594460517,a
79784269041038,-58600470680503,92369618753617,V
29756297766488,-91489769022179,66284050286677,V
9096322554095,-11918192942934,-81673523703860,H
35394634990855,-43259957774106,-20982503857646,F
89559685181755,-38621833115357,-99389562908919,f
23875021153540,-61229813026828,84550766554931,q
55512588180077,-78957565974135,43834496053248,E
69733837072260,-39073463227937,80883982451813,K
42679828315115,-46767518814924,69998590252642,S
60308916794178,-70603088902229,-50376534640979,w
93801759408503,-84157512767788,19419688864679,W
73067957480617,-60758389296565,37630723352478,A
85179847723059,-85543788786222,45074686520672,Q
89051603663925,-18788931946743,40940463620885,G
91248156053759,-26848839384176,76136631936117,o
98274436403068,-75093802412714,96291415502450,F
35118774653726,-74574381711366,-87824588141864,c
93070737043845,-28636698308548,-97886816701989,o
46320879888513,-52618381176771,-58203232402007,Z
79181110928461,-72523194363555,62868789938794,o
11179820943071,-70161377482860,49522081393885,K
28241244468899,-84104696374685,-86466172746914,b
50873322451429,-83808739550827,66570335229921,O
74739988148856,-15959674737724,10972036578297,m
66768672851705,-82346671387840,91070871603554,e
18145409669090,-94601319638205,35827114100372,o
46207039551185,-17068552516057,78652044228141,a
15386344918702,-48749056320483,27443987769734,U
18953145006114,-81899682737433,8278715258485,R
6101395523467,-32267804636976,44400961551517,k
91669837891333,-73721592307612,-58670257565090,H
15468962421591,-89515089629074,35474766050792,T
56761173413044,-96030771106194,-89677345874669,b
25326424069036,-16092360413062,67954186090921,w
3819727169170,-19164579628454,87804211317817,o
72116062508470,-24180367311804,60231915528640,d
4594212316749,-70906274723791,-81824195568239,l
48612230360118,-3128287123501,88074384047075,X
69372686606140,-51485901117267,585551533322,O
448857299563,-88737228718928,-1057447249308,z
75861398696250,-7531775526180,-44712842654318,G
77152476063344,-44781243761655,-39910870890254,U
3674338759727,-27631028167574,-52375551616248,T
37639226759307,-36777141576631,-41742337046794,i
47531970324520,-39845860808836,-2172563465506,C
80746032962323,-90253819015045,-71296219547127,u
28361886409751,-52811117835316,30973454209898,t
99013781573057,-58244505098673,-24642464493660,l
84845727009956,-6076932109429,11119205812683,d
13622899979966,-36429135080730,-23066611480350,d
55997196732517,-88015411483168,-90589133880460,H
84348553078061,-11546210695436,-61104634747497,K
71688832014732,-98528060275952,6231652568448,Q
6632012289281,-38602106455707,19345018279554,N
83504322139615,-75189423504018,68837219433066,S
14345723595220,-63073291682396,60864298723344,n
58958844561837,-28493840775633,-78724148989136,u
43908107042592,-68336527211829,-39064889252094,O
99620839526985,-33781915009227,58335001288438,z
91920308450536,-420630333064,78380051740440,w
63199719819576,-30397854660382,38303002656075,S
46047011389601,-40944803748184,-20925854680721,P
31856632640881,-82357221779937,-65532130291298,V
22881816257051,-69219565005566,-98797513721662,H
687693187992,-85598026696976,49091650633445,l
78893063519595,-12172821548482,-20161388425481,E
54394462431180,-94925788345680,-80613256942331,w
87822655974958,-4598877720585,76870097844061,C
86928885436193,-76096486857062,-72735251084432,d
78471244266641,-81789357350096,-75724862164671,F
84461708005095,-7983205280006,-15575192745781,T
97180827338580,-5485335587752,-46956525560951,F
63339838249268,-30435140233541,67095870126648,k
91590815793939,-56940978322862,-89067231044831,K
96869616970850,-79181530644053,-75596418102799,m
75306118380176,-42159540917682,-40256108052465,T
39155964882402,-50024555796304,-91188731060960,X
6623368623962,-9883892969801,76436075937140,f
25297616452678,-34713244297149,35750648523208,w
43895275216443,-75908858267500,67679493057638,J
93773297046469,-41132608859447,3075232835300,w
97600439517202,-91257700890197,-29541633930969,Y
96155897492542,-70672600127191,-84093328835929,x
37241258127628,-54391932728131,44230679146388,c
2362410739921,-21740723577700,35213032260925,s
61810165158741,-98126209570979,-3416522457738,u
6285475472526,-39230012341954,3750580797142,E
17806008628776,-86687371047707,61032687042318,i
87410476579794,-20429850654619,-32288378719860,x
30902705298036,-95766816492719,-2575806558777,s
99195716090713,-60412843271838,-90256634841651,p
46192781100262,-77131782072432,86710863513505,b
77495547790674,-48326164224824,-10995535588369,Z
20267966411266,-84842600776838,-42826829624564,L
73686306211540,-30369371157639,89015651430067,d
1048770585305,-5898879522482,-9678439529604,c
58562160531407,-38890618729937,11559081844366,u
55673410920891,-30111353375641,-94872057451283,S
8659709943623,-92603470336112,11181156691148,a
13721089232706,-22852832862099,-71732600234064,A
23022930076668,-45809129111816,62117519180343,c
82890929508563,-59202600668885,56833594586340,r
76739792796541,-48845811513627,50212681824878,r
52713987240596,-54606226215554,-61804109521498,s
37488335425673,-27117749157094,25819368199266,e
30613866631401,-67648903282861,6670013291679,S
50785506763120,-51469353164066,76502482563109,G
51404838667518,-52387439425661,-7093274438858,K
44159399670978,-34816894765314,-63958054599980,r
68351449109630,-39698544264275,84780883706946,r
62030023167149,-9439421849427,11101721204111,X
79216080532028,-69478731497856,5746849923931,U
87350814068448,-26052172336258,7062365084119,D
72541222219855,-26096908075058,-11725971919012,V
59602575427986,-2735716495504,-24000261844174,G
4655968831584,-16670774869901,10641745257273,K
39463630629938,-68687524369426,48079029539019,u
75640809028894,-41689942630847,-76200810850679,n
18770998852093,-97955037533653,-59720640463576,m
47475546728963,-72354930948082,-26106589428368,h
51202780500822,-72915685000391,77644595647585,i
59719630144579,-57420823831523,-71976957387028,J
84570642133583,-8119438392207,-54044504263420,N
21662712515597,-95297497023132,-40341915408214,E
93015882664128,-90275018034635,14550446585278,u
99454891456219,-71293680647097,-57355773172538,d
15302299302854,-77406427441057,38256693778630,E
56663803163334,-58251174204647,21065968741570,J
95586014657345,-18790142367917,82476404484572,N
71253303546537,-69124228766830,41079648131495,M
85740322595332,-6496803666297,-93879778831687,i
73415792212737,-83894844110486,-48894469753144,z
48278000006533,-70974975122461,-40076188698062,C
63846941048291,-93828585311041,4983695520987,i
58533455368201,-97798655471256,81321722341182,J
47751194749174,-18539206948022,-69799643012207,E
30926821056824,-81794548618622,25181854910941,c
52886249920165,-63800469614604,-98798144033997,y
68435919998024,-12266323515083,-72574033989160,M
13458484662853,-36883949728093,99037674194418,p
14407643418203,-66659016927795,88951763840828,k
20537051436877,-73033296118487,25385934097558,O
75440776263393,-42316040802871,-36980082730308,K
14259994555226,-72403509649336,-75509293647548,B
35554117136142,-94221073532863,-9246159118507,n
76950203431419,-29074746502327,-97615710920208,Y
91134463429384,-25464093747307,49349836522789,r
23501954542780,-70546396937630,-22314820406142,P
4749785889406,-35468021067806,-89113744714179,A
10425271555073,-9171601871178,-54597642317454,I
80370339185103,-86298167318553,-65288608751464,Z
27070106399485,-52690547021644,85491113066941,x
66352882101798,-55041267209507,80377650193462,h
82129276097600,-33051738518661,27778704085890,z
39610037642431,-86179562019958,39863888110865,W
88284225450575,-26566506106071,15908852780948,u
34667599834675,-77927661767270,29735546549897,B
11856487368996,-78602219102670,-69894385044507,V
58055612877246,-73658787652815,55397203525221,U
54410434530538,-36282554917837,-5798954799222,l
21343287809370,-88461601494142,-49393523543107,C
27676316453224,-4896362251668,-24765760748497,P
38129598695408,-88223629003926,57378492089292,i
68054754242377,-89263114047228,-80684328595079,o
89970955898493,-54510310086083,60410084934381,h
14003353870066,-95957802478670,79164855307732,X
39833600583918,-49317122363177,80142187874546,R
58813521851157,-17875032930902,-20724414066483,m
93526816934873,-81995417243815,-70905513689455,z
69947656880243,-12296310614411,4255346566555,x
58396590235050,-42945859020446,-6786551872752,h
38056597291662,-79758369267143,28575020760250,s
78856088085710,-11673607652355,-27399544767137,z
91706004570156,-12435698560451,-41156917601355,t
74568550101470,-49274767490471,-19805288063502,p
31392656881975,-60126384973613,21362752243367,V
48668652386865,-63609273665611,-38642466451146,A
46615853442235,-95780054241775,-87638213878521,V
87586236409213,-59314607406770,56802147712084,C
30616859494177,-77933737126322,-11764548729507,I
9961427235630,-43603345770716,94477640016236,o
71233693277240,-83123471591772,-68829704314170,t
56846404082316,-31229681346678,-9565643121338,v
4478266322444,-81539322135067,-52154123150225,e
58633052791962,-50246728472897,19709373521000,p
70809788322673,-78415103777706,96365125465624,V
20071488320931,-54357336134558,-64375089874615,P
66694733073388,-2438579593329,-22322304039872,u
64839221595382,-37374076275300,95130378751224,G
17887959040801,-38392826434851,-9661921437856,y
90404878842663,-66221668797410,-69301058904283,H
75212251153421,-42946401869065,-55694342607569,Y
43719299962526,-93081356017025,-73337254035127,d
5381275749061,-92624731364942,-97829476461013,T
60745556661959,-1822954031938,-84283277768735,Q
35876697243400,-65286418822410,-12826998210731,x
7860585887219,-47289775125832,85754514580541,t
4526734479217,-10896525408067,-67917624092341,l
88511388168860,-37748168899805,-56233204535974,K
90476028883016,-37585513581400,-72296329351205,e
35502223459640,-33822695378854,96037319803047,I
47037764715407,-21981349912421,-53252237988624,w
62321039229844,-677278553067,-24617704278764,f
16725828858260,-71318239376388,96099334221615,y
8948164304012,-49416603460024,57128723307719,U
83788166246011,-62235272120464,-78753530568624,H
86383917677016,-46558287147767,-8722677595500,F
56122527415734,-11330953092112,23803296614515,U
14026895615327,-46247499739017,93992752711350,e
86507245253202,-76111727009362,-31496388521869,U
87143091335247,-84890339212424,10950437086775,u
79445138282597,-41414236646524,-13170301536349,d
88522765860998,-21687668231535,7908884982316,x
34705748280105,-3243057204761,19020519302699,W
51260906298376,-15251986520773,1293638653268,T
68009636209160,-36686497550981,-95097535206320,f
64554511928034,-39278004479844,55732842696520,w
84427247947659,-15240743431983,-16801281690365,L
37040834259662,-22259563356803,65231695411176,U
11665427252512,-93196809154600,99357229120204,E
93691490800721,-65818729836941,33806415099335,o
78921642749572,-38673148206161,94580228000246,w
3290304894411,-56131420104318,-13368579857988,n
16400204523822,-97675302607401,-56213271992791,U
94368174977223,-7524634788013,-22828750878704,F
19457551249917,-66962233128332,-59593674018159,H
37786545484015,-55622896117951,9106101980370,r
74530454010830,-84190296047619,94186560892743,o
7267991179991,-7773326445273,-19124530361390,P
25656274017782,-11658538063963,59413655119211,Z
25712366188496,-31647685433514,18350258116278,T
59377058977542,-66288625246356,51889594600804,a
5081778688780,-87283591764389,-85180605142486,j
81562260173702,-70117335304364,30815764431472,F
3795454179310,-6659658662626,46420686324317,Y
95768374446780,-34803654001261,84189405941956,c
38284654732093,-37645203327491,-23808173602742,N
87601373090763,-59844077311391,-86375577320033,z
49738028552441,-15272586696930,-31692761653165,u
49277177406167,-3698459851412,-73652687344188,d
51692136141349,-84504759987556,29349701845048,w
99319941092161,-8333086970034,-51845586589623,W
7724888946330,-24739188054545,20671432259371,I
55873812341533,-89169098652546,24930785099115,w
51544018528296,-76603447089783,-94825462591551,z
91723900019181,-70013304470148,94657765665854,Y
63540689699529,-47708185537996,-35978222232283,I
41487439574632,-94665100232388,-81557756058772,G
88538603870661,-14364948734376,-49762580523871,s
12765576527641,-4723992288288,26578314777375,u
2546885389288,-9724184229147,92154518117831,r
76357204345745,-53251395084313,-80478373110139,f
59095446271782,-51456984092928,-38287196303258,Q
84031664175072,-88925556416864,51495923507208,r
89663445138274,-69305228746304,-4867697181929,l
94953726923550,-97201174478331,74861086639098,n
64942242190028,-99780141084728,96310721265950,W
65465382954376,-5545047658498,67633270000468,Z
20634208082884,-31845870702602,55857394744740,c
56370039160252,-84856880622581,-64664455054767,B
68413175550721,-30663704867692,6878328734642,I
88551347705890,-42338500194324,-88288022473114,U
47497467018197,-9665307707545,12182381321904,l
86477582842856,-77233331099054,48146049359918,o
735905838612,-87774793041307,31336979792281,E
99239960004478,-21712031457007,64062633549493,z
22808409763563,-4081647663982,-129286349957,j
93301433987594,-28456946802865,-11553208170859,B
31474952205379,-60884250655693,-60625415263252,r
87873541506916,-60617068269555,-83815462798398,S
14183521556146,-392813923734,-24361728662085,v
24071956144130,-81580000046392,-21800208528974,D
18963809500649,-67377543516591,-58681984723867,o
31416655590918,-60426749096715,42139125965538,s
27021867463201,-12383063862414,-36668085206326,k
97374991125265,-44215814787982,14086084363565,Z
79737897769167,-53194611945699,-80587143749236,l
30554114818031,-72618244888223,-1787671876697,j
62767624713614,-19362837239382,17897167157865,H
19948881153005,-77127621955085,-18480513592287,w
2227860037172,-26815817749527,-84457700360747,L
84177946191136,-39187368630349,63543293595840,r
23967124848135,-75145930147184,-4024269579429,a
58828691399739,-26398377557853,-19822976703370,q
69777665060958,-82318224682426,368653868940,C
80730179203509,-43682502303607,-75403293011705,N
19764121056419,-4749491733700,-60061593231500,R
82769257837718,-25770911243484,77995750948645,I
54081912993239,-85908382295077,10473450983827,m
64124015702043,-34826512069116,-73115986074941,a
13465411597211,-12113776782539,20148529637623,q
67869019512992,-41064506790627,86196618030893,K
25979834900707,-8128840246610,-77364892138265,j
97258751722402,-68492321176433,-47399629265609,V
60821702495043,-19277356822212,38544271678182,Y
47793101134157,-85920364081366,-96672231724627,F
10564954076506,-9322998190471,25246827686192,X
70331068131481,-99325411200392,61481030828186,t
91506422344486,-10704490117177,55039979143840,w
33070360676767,-71024326565865,19118432778547,H
57730691456237,-17861002659189,-43106119899113,t
79190066852223,-136453359902,29007804147437,D
71307633766923,-40589719463731,-77154398237865,S
68329727811205,-53144621017465,6340442912019,b
1599426624572,-55066834572218,62075178771032,T
82725705545377,-86806145944129,86169156160896,u
93825547199290,-93295495919117,-3017780254891,r
79285892018038,-2578337284376,91096682424602,t
3458006363860,-74010929215849,42863331087779,x
23605590404355,-94127924822671,63499532279569,R
78074134586284,-66507980366005,-76749130489006,T
7746864265807,-5053277850097,-84954418370794,y
12135485361083,-1229148418763,-11809436386477,z
97266875983554,-48616114034218,11306710463543,p
69551427110799,-39815762444570,-55258038468047,b
7060406136165,-65023337310902,-99934826920062,z
64284693864987,-36970282231224,27811836319011,t
60623710679374,-32953313977935,83805186443798,l
5156929650989,-34737471223225,-15516939850234,y
87623730979972,-42786014192857,90644392804628,C
97579359013712,-75973128983212,-21548892645843,N
49166888221552,-89735677665270,-88333287715598,L
764623630369,-68080010432475,36977812950112,s
44117824856796,-84540814403773,-40321200840641,M
39477899980415,-93867017887023,33262922956208,e
98087149759184,-7821749356640,5200072326872,D
97601680389444,-40925224011826,-3446255855730,y
78829107490657,-28911086428639,40274719190194,L
84412382741029,-88870217988113,-14177452513895,A
26309241233296,-70536423946217,-29163859122079,A
99566862647647,-86924100034015,5747459938206,s
33796598239757,-21085258370161,92997225117182,j
3182140565881,-44148629454577,-60155372774654,A
76019672524292,-11501632031900,1185204730528,f
34716614916280,-15911539277777,-39624319924945,A
70223376535311,-30366424978902,64035784029965,s
20882787134214,-80762668091707,75544096789177,e
1776811955235,-97774887618223,-12038850919302,T
94597866318028,-17385004730102,51943273074995,P
15907390564375,-44346941255245,-15871103641180,C
68034447101542,-72910714404264,-83996442391285,N
28384748966032,-94893746679150,-24146277630295,u
86893714839108,-33108377312745,-76064372218422,l
28094525195077,-56950053601960,71419203592620,F
45926742281185,-33579332290789,7452797315330,O
83759376583968,-87152800573021,95559142714143,J
49940022799006,-98366507094463,12856701207852,e
87671004414635,-60809232746803,-96620500269714,D
46245369799961,-18381451266848,-43899790766443,L
1872727268067,-35464081524817,-67661227021981,m
59671390923848,-99060793754081,52588586675788,G
78586311075150,-93114301639529,-31501456471103,W
31394875676573,-4485487108166,91217528181493,V
85971840847190,-13461856136640,167144054509,K
92912177478570,-85850775757839,-22173042975156,t
67601579695280,-37043489462476,-78409792431364,T
41600237356878,-52558503677913,98776940029325,q
306048148649,-3089220397883,20048011314494,F
73419728157390,-546248271859,34686410033161,R
18736804968211,-15030325285772,35110671358835,Z
14834833724835,-96765004237635,-54278347123645,B
34906204920571,-41418899886235,70552204900680,o
76615394021679,-73731797096540,72296146388612,h
17338291477045,-21768835099847,-39367256361186,Q
28591863862240,-24316912065959,60905520366119,W
70600893182468,-27294515454611,-29283426294724,g
43344076824433,-66127814762333,-98773546474723,v
11955834570529,-79484568891227,-39281852080529,X
39409603007345,-82139063069156,26299929263061,I
22349607829561,-21698956801940,67978800683524,u
83290616205331,-88865524061411,19295751218107,s
90731809919260,-82383854738995,59273138191895,a
95839165648287,-91216209873442,-27869633598000,c
80988867058453,-10021026089510,-81017702986550,X
87220568362231,-6179199765109,85354533726412,x
82518211085696,-85495074908387,-25116189551488,p
43789138960538,-83414340505996,73551624588521,w
45556595823679,-27437989869790,-96137991932089,K
73687415486040,-79848932594025,51925640645470,T
55044887784284,-8119061989073,8522690142185,a
2109070010040,-60804421858724,-15270133605590,N
84914036744794,-73810548752819,-74925842225201,u
75652289622258,-54217094685203,-12464564645508,o
44968401383023,-67324098234655,-59447978631691,m
96991470678825,-23049931377168,-56819251349451,w
56800580167960,-55218234007264,51814528796340,B
22546027946534,-28307558663455,88805964488353,G
83418552247156,-7851525685985,31217203625241,s
52879397295112,-59573230711774,39112386697376,c
57039820252250,-18005744508787,82953555649847,q
90749713659831,-56658881392143,69603054922179,V
49462300758898,-36558625893427,87323058756122,r
24496934390544,-31914295042244,-19943015234903,T
20398302521717,-96419821416645,53493597145161,x
87548461622562,-29498529575861,-97690311130633,R
86004429083919,-22158155331958,-21755317020387,n
31403532275770,-43854786767666,-23458725171455,P
34483461147205,-22790732849204,-5388245786275,r
52988751291906,-93664426374884,-50367871119558,f
32740776351881,-11362662127058,-41368872545145,V
13485617031344,-85440444538762,34223860883962,Z
77861072379953,-46519515312589,-31457481439914,I
70585423998176,-45278185538177,-90510165739794,G
63849888351153,-29373409952485,-53870810763645,R
63208327236538,-12261949954354,17389387768014,u
71163888723674,-10915686100767,-52803685540385,k
5522146494850,-64255151416321,77854953149187,K
62897727741906,-21512521519408,-18444534843180,n
63070466717451,-58597105763407,-17772640622568,J
54464694724496,-8495342048951,-20032583148142,L
92405323535960,-49091914866402,-77961647507862,X
80786522134083,-29906117195818,-72523173427506,b
77744306188608,-32200909245113,71772603667675,P
99555261560788,-608477433181,31685905136602,F
35842789824687,-95836550412354,80743794212634,Z
82566269850581,-51975919080022,45157544779370,l
65436669643044,-6244506797967,-13170178134980,N
75077052397227,-69865987213955,64326444084048,l
40410441735081,-14390580245078,-73205070670325,y
87604868786671,-88184818492659,-14987861896274,q
89277091615206,-47655301708473,-88080643704261,V
4539387906532,-9233520324145,41220355540823,P
50670214060164,-29890621153010,-10458241023786,j
92398277928767,-49592670278885,43975878878150,l
30334575550990,-21247256635890,23675076397678,w
90908636407979,-5887483033805,-19430265325123,w
11285480311830,-62171351812593,-64772987896214,v
37292577533075,-95496330351440,-69270835519448,J
67024198534308,-75171334897239,-59198781155682,D
79537951032898,-9969693016714,-96706723184207,r
6927162673958,-77656865916383,-86849283413918,w
85906640466278,-59950605340908,9012841543858,G
43077333026555,-13997247917157,32387174054615,a
66292584711448,-98107918036668,-12351160653113,O
26959598974739,-29533573341350,22471510018353,O
6485391427674,-30660938394062,75300950007803,u
33115045213021,-98221312015887,75715663792662,o
5709317600405,-34265093252849,-27432554487360,E
51522278616401,-37041489982593,4189003367916,Q
87602014257056,-3322631893340,-30749377772864,C
65600127505872,-2927132069020,11382429852800,s
75141818609144,-57383504558534,1553682682691,Z
58658895122798,-85712413408919,-94793103226635,Q
89740269641664,-96574912001290,-36414654196667,m
23674426852620,-66412079210655,95593114781396,e
51243095518895,-68898684381173,-13343218052050,w
2020702120716,-96627046016187,-39984296982298,S
98121493005387,-80763922810734,89978129173347,W
5316938922518,-73490377795561,-78828772679032,Y
30870503615610,-25670280163219,70479135741009,G
22451605788962,-83200248607741,-45648717913224,W
88816396591103,-66502387668676,-26700863894064,m
43643355898459,-34560273350537,2956609369547,P
36316077355924,-98763986496141,-62220426568802,Y
59198533243102,-61180251639425,52467563983504,R
41120908759719,-54779316686196,37290803192420,n
50366338887387,-3495917494836,-24077743862622,R
24137230833086,-20269885897710,52808395946565,f
63197373520249,-91461537668138,-36679653694636,d
40930732052488,-56524237126478,-96493456257512,p
84843046175374,-88907580218666,-79289904810286,h
73674685344177,-3135303677299,-16829014920467,M
4597628151292,-31295395386771,24396926617617,L
14265994178075,-89593549503363,94734743066581,g
86095321339806,-94548307623802,-69466090072104,I
95128966794968,-86068926634293,-81035605087624,E
18372452020856,-40946909986481,-38072665082272,Z
630947851209,-6174362271929,-18380349588413,I
38699591541143,-58083429399063,69430384082144,T
65186346078612,-46193169456058,11291439269381,w
22257443521546,-11031169533646,64478493077682,Z
42105417556036,-54694380603088,87488916621068,Z
6177133551567,-40101024795106,-45859025059030,n
15678628744347,-130585686357,48474998826099,h
19151256021483,-9073992487894,-52914460687519,r
4224250697398,-37688903068948,-8794289375505,q
32216073631630,-6088529862875,19476298483161,g
26999838214892,-43101985967526,-11697936423297,H
86411834240785,-88148134224818,94709763123485,V
80048860150668,-12415831865767,-16466262392876,R
71098296851621,-31686205865853,76438061628154,l
60440332465387,-18612677653599,99521506976577,r
72399450622442,-33152732062059,-81747328614784,b
92312357656570,-71307230953310,41962614820401,z
95164546727750,-4516605662924,9969775473659,j
6291847552512,-46504451484015,14338667016928,E
15882262083733,-19327849857167,-5663861308048,g
60602943656637,-82745954021123,-83071096972551,r
60147232282533,-69328303546973,18078044159259,O
42441417195625,-17981159061676,-82258629066555,k
49342699841303,-34646360904842,50669733941717,V
84736487078357,-90347323075679,88686437211549,h
29715106425139,-94921408350964,-68200092884668,A
7404767913805,-32039112864143,58966548315871,F
51041628231281,-77135476347122,43714148679268,m
28190059538048,-37703333843001,44571586942543,n
60174487440735,-16065192901815,81759665089196,g
95426844926755,-38517323893977,36931176263954,h
13105830681910,-4453229744580,-7056625113384,v
28080801258205,-9988843375699,-80687276853848,v
39941829558222,-32951158559484,-29639923514967,o
82709930673243,-9142206833486,-59629596976064,e
70778789881162,-40788163955766,-92097822500019,Z
67140827286231,-80074486459930,-79439660250871,g
15322788679267,-69669608039267,77077770363817,r
7440971359942,-36769737236401,75660284174031,e
54050783590007,-74988242134961,-4461965990944,a
36784152453536,-91417894493483,93245602833227,Y
5395104060247,-85989662415742,-88836017033712,i
41950360470480,-28936349947000,-38543503625998,T
98392204710350,-2551891810390,-43547899968823,E
44830820633614,-54977946527369,86503444908734,D
40220361170567,-36551950925991,-57843286465550,i
42000931888954,-89288555789031,11476332884892,i
73620551808678,-64145409276221,-98369562384909,N
35389470408616,-48167851699710,23412110035122,w
79455091942440,-90351305036764,-17072861846877,U
32050204849379,-82860416550312,31848150540080,R
68262488587968,-23859316238494,41263785122111,J
26486161742375,-58882423985660,-24844919958947,H
95075218172381,-16984095139664,98589869161862,f
50229841072933,-65875587136001,26676119774747,z
92337958667297,-38226700258627,-64554439608226,x
89245641631770,-69748976913384,-58884474933071,t
37634135606222,-81370444332836,-26113920580799,C
34876664033841,-70469925518,41942001720986,N
77630502725140,-87852610257429,26660624647117,d
56332432467554,-20325962824013,-49541698705502,O
94885789383265,-86664054821468,50539888045274,q
99338237285212,-74654728546106,39695638731899,y
79406108579487,-64896001390888,-54995094773527,B
61710027983596,-19909701481114,-69748878990361,O
89992058714386,-42427297395163,64858152685776,Q
85096971442836,-64420017197168,45731595924285,O
77057428987175,-26869677602175,98581337150169,C
18106307915327,-13840270403041,-50906014916174,Z
72663837676397,-37525243156695,-9807250277239,N
98702281820021,-89236647794834,-96613919898422,r
48187298998120,-29080527957465,20382436643103,B
98595608081876,-50262524116374,-36982183322805,V
57187724719927,-32878817553518,-58373897223784,l
42901863155095,-12620118939475,-95092250485887,T
39729918778208,-58728745814055,67288437246789,h
70494122921477,-29811367042545,93908456063690,c
3215875404892,-21959170786624,-23285831082418,I
50551738404905,-58042593256017,73406156070190,V
86205709800123,-1792861142005,-308901222898,w
31454544210914,-16115893038196,-71743011675630,i
6177503302570,-21793077880598,-20440768361624,a
37337474301978,-37332978773410,47567598736233,N
65537857862445,-13095146440777,24480680108808,j
54168020295533,-19177842480612,48387099589722,W
82095353269016,-6908479489636,98300921419945,v
91818795372297,-75201380156283,-33757647575720,a
43172737975431,-46621493006545,26872580433017,b
97838210723673,-27186303543855,92205627593580,W
16431230920654,-3293379541514,-23260163499216,Z
14956444406852,-71697192177194,59849934782475,w
80611886731836,-95711874622128,36798479698463,g
13713892336438,-87566414958212,-65828886264423,R
97929261112358,-42719262872745,-20543101571802,a
68335539869843,-43302163826703,90988114003146,E
42966271689906,-53668670074629,12953077412853,z
36715453541815,-78417179808346,-50052257624874,n
13537971616177,-55053784263655,-45156401731310,B
31758272105206,-36851817073908,-76370750930119,L
67999630875844,-8849077233993,-40518180303389,d
46238459277611,-67732312897883,-33696150017541,p
38329997129856,-10649716364888,63776156082197,j
77082728186793,-2745002605925,11265021597376,d
5453198198426,-6146479181599,-64835954490720,D
18693655448779,-9520792152774,-25149406489225,y
21886014621071,-50501145377846,-79682423193393,V
39284636833161,-23209086327424,3471615369174,B
18551274477842,-80430043939424,64844534736307,n
61952898528,-21453185667474,96952618916801,F
7510074115491,-50059967994257,-57401687277137,I
15661879748864,-31972356775765,-48223294490013,y
